"Species","Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR","Ctlmean","Dismean","Origin"
"Pathway507",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000454191868948698,1,0.864861900906684,"0","0","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.6.81E.05.7.47E.05.0.00028014.8.32E.05.3.05E.05.4.86E.05.0.000207338.0.000127176.6.83E.05.8.29E.05.0.000151919.0.000227744.0.000154832.3.67E.05.7.42E.05.2.86E.05.0.000201896.6.84E.05.0.000103498.0.000147697.0.000114526.0.000226291.0.000116432.0.000266659.0.000236015.0.000187271.0.000194968.3.34E.05.4.54E.05.5.73E.05.2.61E.05.3.67E.05.0.000151861.0.000111495.0.000113588.0.00015269.0.000148219.0.000163761.0.000348373.8.80E.05.0.000213232.0.000138765.8.72E.05.0.000208598.0.000282219.0.000208697.0.000519213.9.71E.05.6.77E.05.0.000360689.0.00027996.0.000180524.0.000130559.0.000194608.0.000160125.0.000187073.0.000111694.0.00025084.0.000184928.0.000252905.0.000180183.8.34E.05.0.000110808.3.28E.05.0.000101754.8.55E.05.5.36E.05.0.000134935.9.26E.05.0.000190121.0.00011218.0.000159189.4.02E.05.4.10E.05.0.000185621.0.000325742.0.000281814.0.000147169.0.000150421.0.00019205.REDCITCYC..TCA.cycle.VIII..helicobacter..4.55E.05.3.15E.05.0.5.90E.06.3.30E.06.2.96E.06.1.34E.05.9.16E.06.2.71E.05.2.94E.06.9.89E.06.1.67E.06.1.28E.05.9.39E.06.4.08E.05.1.90E.05.2.53E.06.2.18E.05.3.03E.06.1.15E.05.4.49E.05.8.65E.06.0.000100178.6.62E.06.2.15E.06.3.22E.06.0.3.67E.06.2.37E.05.4.09E.06.1.92E.06.1.63E.05.2.02E.06.1.16E.05.3.14E.05.5.97E.06.1.45E.05.2.96E.06.0.5.25E.07.3.40E.05.9.42E.06.6.35E.06.7.50E.06.0.2.80E.07.0.9.15E.06.1.98E.05.2.00E.06.6.15E.06.5.16E.06.1.88E.05.3.39E.06.9.60E.05.2.47E.05.2.50E.05.4.59E.06.1.54E.05.8.17E.06.1.82E.05.1.38E.05.9.03E.07.2.04E.05.5.49E.06.8.79E.07.2.20E.05.2.90E.05.7.50E.06.4.28E.07.1.12E.06.1.28E.05.5.47E.06.1.27E.05.2.35E.06.3.89E.06.1.57E.05.8.66E.07.2.40E.05.2.20E.06.RHAMCAT.PWY..L.rhamnose.degradation.I.8.19E.05.0.000226232.6.89E.05.7.91E.05.5.15E.05.0.000100757.0.000215678.0.000205419.0.00016449.7.79E.05.0.000120455.0.000182004.0.000133109.8.67E.05.0.000105337.9.91E.05.9.64E.05.5.76E.05.0.000106407.9.95E.05.0.000116731.8.58E.05.0.000207316.9.60E.05.0.000108687.0.00016259.0.000145233.0.000188942.6.98E.05.0.000102707.7.86E.05.0.000145755.0.00011966.0.000106502.0.000133574.0.00010587.0.000166745.0.000130673.9.85E.05.5.39E.05.0.000158279.0.000132304.7.70E.05.8.25E.05.0.000161276.7.09E.05.8.23E.05.0.00013601.0.000137241.5.42E.05.0.000131927.0.000154363.0.000138196.0.000172727.0.000209967.7.22E.05.0.000237118.0.000140232.6.91E.05.0.000212953.0.00018238.6.04E.05.0.000189333.8.98E.05.8.80E.05.0.000142469.0.000144653.0.000126316.0.000189079.0.000108515.4.55E.05.0.000106402.8.50E.05.9.31E.05.6.01E.05.0.00021485.0.000101606.0.000161651.0.000153234.0.000145979.RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants..0.00015624.0.000125728.6.90E.05.0.000167457.1.41E.05.8.62E.06.8.75E.05.7.77E.05.0.000143714.0.00013124.5.87E.05.0.8.91E.05.3.73E.05.0.000141302.6.66E.05.3.04E.06.9.67E.05.5.97E.05.1.49E.05.0.000124654.0.000113085.0.000157264.4.94E.05.0.000106858.6.07E.05.8.96E.05.1.91E.05.0.000165538.2.72E.05.1.48E.05.1.19E.05.0.4.77E.05.0.000128387.1.03E.05.2.81E.05.9.73E.06.0.000111188.4.94E.05.0.000124153.9.09E.05.7.17E.05.6.46E.05.3.66E.05.0.000259338.2.17E.06.8.18E.05.0.000106509.6.14E.05.0.0.000105394.0.000101616.8.68E.05.0.00020358.0.000101833.9.66E.05.3.30E.05.5.65E.05.3.89E.05.0.000132754.1.20E.05.2.14E.06.8.95E.05.5.14E.05.5.66E.05.0.000136756.0.000101076.3.38E.05.2.45E.05.0.000116545.5.08E.05.0.000117457.3.10E.05.8.63E.05.3.72E.05.9.24E.05.8.86E.06.8.63E.05.6.08E.06.RUMP.PWY..formaldehyde.oxidation.I.0.0.0.1.91E.06.5.35E.07.0.1.61E.06.0.7.50E.07.0.3.46E.07.0.0.0.1.38E.05.0.0.3.43E.07.0.0.0.0.0.0.0.2.19E.06.0.4.14E.07.0.9.16E.07.2.12E.05.6.71E.07.9.28E.07.0.0.8.20E.07.0.0.0.2.67E.06.0.0.7.85E.07.1.98E.06.0.0.0.0.1.67E.06.0.0.0.0.0.0.1.18E.06.0.0.1.23E.06.0.0.9.17E.07.0.0.0.6.96E.07.0.0.0.0.8.04E.07.0.0.2.75E.07.2.59E.07.0.0.0.1.35E.06.0.SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II.0.000102714.0.000164482.1.15E.05.4.88E.05.3.68E.05.0.000113642.0.000176631.4.10E.05.8.83E.05.2.89E.05.5.34E.05.3.71E.05.5.16E.05.3.59E.05.0.000108145.0.000109157.2.02E.05.3.89E.05.3.47E.05.3.20E.06.7.25E.05.1.41E.05.0.00019046.1.03E.05.2.29E.05.6.40E.05.2.13E.05.4.76E.05.2.15E.05.3.26E.05.5.42E.05.5.16E.05.6.30E.05.0.00010035.6.56E.05.8.36E.05.5.09E.05.9.07E.06.9.50E.06.7.76E.05.6.51E.05.3.49E.05.1.71E.05.3.89E.05.6.03E.06.1.91E.05.1.35E.05.2.68E.05.4.60E.05.3.08E.05.1.24E.05.4.47E.05.3.56E.05.6.69E.05.0.000112386.5.68E.05.3.90E.05.7.66E.05.2.55E.05.1.43E.05.2.63E.05.5.41E.05.3.26E.05.5.36E.05.7.79E.06.2.08E.05.6.75E.05.3.25E.05.1.98E.05.2.53E.05.5.57E.05.5.04E.05.4.23E.05.8.53E.05.5.07E.05.4.66E.06.1.76E.05.7.28E.05.6.32E.05.1.74E.05.SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I.0.000126495.0.000172678.0.000123875.0.000208215.0.000165826.0.000251249.0.000234304.8.97E.05.0.000170681.0.000175359.0.000170765.0.000245515.0.000167447.0.000177938.0.000172721.0.000137227.0.000157287.0.000140134.8.76E.05.7.95E.05.0.00012166.0.000135331.0.000170676.0.000208962.0.000104897.0.000224745.9.99E.05.0.000214887.0.000309435.0.000148597.0.000274488.0.000264413.0.00019683.0.00013098.0.000123381.0.000204842.0.000262274.9.30E.05.2.64E.05.0.000140364.5.31E.05.0.000203632.0.000127713.0.000174926.4.11E.05.0.000133626.7.47E.05.0.000125553.0.00015.0.000246974.9.58E.05.0.000121618.0.000117564.0.000130559.9.23E.05.0.000127096.3.87E.05.0.000115395.9.08E.05.0.000170986.1.56E.05.0.000118021.5.94E.05.0.000150896.3.26E.05.0.000105177.0.000210712.0.000198622.0.000130691.0.000140287.0.000229993.0.000242366.0.000218548.0.000199123.0.000125851.1.45E.05.0.00011379.0.000249229.0.000173846.5.79E.05.SO4ASSIM.PWY..sulfate.reduction.I..assimilatory..7.20E.05.5.40E.05.4.69E.05.3.60E.05.1.53E.05.1.39E.05.4.12E.05.1.53E.05.4.22E.05.4.37E.05.1.36E.05.1.39E.06.1.89E.05.3.27E.05.5.93E.05.3.13E.05.1.34E.05.7.84E.05.2.31E.05.4.11E.06.9.04E.05.2.17E.05.0.000263287.7.72E.06.3.49E.05.6.34E.06.2.96E.06.9.67E.05.2.75E.05.1.26E.05.3.24E.06.3.27E.05.9.42E.06.4.25E.05.4.80E.05.6.20E.05.2.41E.05.4.03E.06.0.3.02E.07.4.99E.05.2.15E.05.3.65E.05.4.56E.06.0.3.71E.05.6.36E.06.0.000134991.4.19E.05.4.97E.05.8.09E.06.1.33E.05.2.68E.05.2.42E.05.0.000164573.0.00012572.4.49E.05.1.08E.05.2.91E.05.1.28E.05.3.93E.05.6.16E.05.5.55E.06.5.77E.05.7.16E.06.1.05E.06.5.01E.05.5.64E.05.4.90E.06.4.21E.06.4.48E.05.9.35E.06.9.50E.06.1.42E.06.9.31E.05.8.71E.06.9.20E.06.4.15E.07.3.31E.05.5.95E.06.SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis.8.31E.05.8.90E.05.5.86E.05.5.36E.05.3.03E.05.2.76E.05.7.37E.05.2.70E.05.5.95E.05.6.23E.05.2.66E.05.3.10E.06.3.63E.05.5.43E.05.9.12E.05.5.11E.05.2.38E.05.6.98E.05.3.47E.05.8.17E.06.8.96E.05.2.77E.05.0.000210681.1.52E.05.3.33E.05.1.27E.05.6.14E.06.0.000111412.5.37E.05.2.17E.05.7.13E.06.4.87E.05.1.88E.05.6.69E.05.5.28E.05.5.39E.05.4.33E.05.6.64E.06.0.6.75E.07.4.29E.05.3.44E.05.4.44E.05.9.23E.06.0.5.45E.05.1.12E.05.0.000126045.4.33E.05.8.18E.05.1.47E.05.2.43E.05.4.46E.05.4.02E.05.9.69E.05.0.00013341.3.22E.05.2.13E.05.2.69E.05.2.13E.05.1.91E.05.8.37E.05.9.73E.06.6.91E.05.1.27E.05.2.31E.06.6.53E.05.8.73E.05.1.01E.05.8.25E.06.6.80E.05.1.89E.05.1.91E.05.3.12E.06.7.25E.05.1.09E.05.1.68E.05.9.31E.07.5.37E.05.1.17E.05.TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA.5.86E.05.5.03E.05.0.2.64E.06.1.19E.06.1.77E.06.5.05E.06.1.44E.05.4.22E.05.0.1.08E.05.0.1.45E.05.1.55E.05.7.70E.05.2.98E.05.7.90E.07.3.42E.05.7.20E.07.4.94E.06.6.45E.05.1.10E.05.0.000164055.1.22E.05.0.6.94E.06.0.2.95E.06.7.65E.06.3.83E.06.0.1.42E.05.0.1.47E.05.4.78E.05.3.13E.06.6.01E.06.3.04E.06.0.6.30E.07.5.41E.05.1.18E.05.0.5.13E.06.0.3.04E.07.0.2.77E.06.3.26E.05.2.06E.06.0.4.48E.06.2.57E.05.4.10E.06.0.000155239.3.13E.05.3.97E.05.6.01E.06.1.82E.05.1.20E.05.2.91E.05.1.69E.06.8.73E.07.3.92E.05.8.53E.06.2.47E.07.2.69E.05.3.06E.05.1.26E.06.0.0.1.25E.05.8.55E.06.1.03E.06.0.5.42E.06.1.88E.05.3.09E.07.7.06E.06.3.89E.07.TCA..TCA.cycle.I..prokaryotic..8.34E.05.7.38E.05.7.49E.07.7.85E.05.6.44E.05.0.000124419.3.48E.05.3.04E.05.6.72E.05.3.84E.05.4.60E.05.4.03E.06.6.22E.05.4.70E.05.0.000118055.7.09E.05.3.30E.05.5.99E.05.2.81E.05.4.14E.05.9.93E.05.6.88E.05.0.000194408.3.97E.05.7.05E.05.3.57E.05.0.0.000105895.5.36E.05.7.70E.05.5.99E.05.3.72E.05.0.000132688.0.000125734.7.11E.05.8.38E.05.4.12E.05.1.75E.05.0.6.22E.05.7.98E.05.8.53E.05.3.16E.05.5.60E.05.2.14E.05.1.18E.05.3.05E.05.4.61E.05.7.29E.05.3.65E.05.2.61E.05.2.11E.05.6.97E.05.7.88E.06.0.000187769.0.000116716.7.15E.05.1.31E.05.5.37E.05.3.45E.05.4.17E.05.6.21E.05.1.93E.05.5.96E.05.1.69E.05.9.71E.05.5.14E.05.6.58E.05.4.81E.05.3.30E.05.0.000105953.8.38E.05.3.23E.05.3.11E.05.9.42E.05.1.21E.05.4.97E.05.2.15E.05.0.000113301.1.71E.05.TEICHOICACID.PWY..teichoic.acid..poly.glycerol..biosynthesis.1.35E.06.1.00E.06.0.1.74E.06.0.0.2.10E.06.0.0.0.3.20E.07.0.0.8.38E.07.1.01E.07.0.0.2.84E.06.0.0.0.0.0.2.25E.06.0.0.0.0.1.00E.05.0.0.1.82E.06.0.6.16E.07.4.32E.06.0.2.69E.06.0.0.0.2.27E.06.0.0.0.0.1.07E.06.0.1.29E.05.0.0.0.1.30E.07.0.0.0.6.66E.07.0.1.59E.07.2.04E.07.1.07E.06.0.8.37E.07.0.8.75E.07.0.0.0.5.54E.06.0.0.0.0.0.9.13E.07.0.0.0.0.0.0.THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I.0.000172759.0.000155407.8.74E.06.1.35E.05.2.74E.06.3.39E.05.3.65E.05.5.69E.05.0.00017182.6.16E.06.5.09E.05.0.4.21E.05.5.86E.05.0.0001518.0.000115211.1.19E.05.0.000117721.1.52E.05.3.89E.05.0.000226302.5.58E.05.0.000142554.5.39E.05.2.87E.06.4.03E.06.0.8.50E.06.2.74E.05.2.90E.05.0.5.09E.05.1.30E.05.0.0.000152261.1.20E.05.1.20E.05.1.10E.05.0.7.53E.06.0.000179703.4.85E.05.0.2.73E.05.0.1.53E.05.0.6.41E.06.0.000138495.1.30E.05.0.2.70E.05.0.000100483.2.76E.05.0.000200737.0.000100081.0.000193472.3.84E.05.5.60E.05.4.04E.05.0.000180976.7.05E.05.1.07E.06.9.24E.05.8.14E.05.1.46E.05.0.000140977.6.76E.05.1.39E.05.0.4.58E.06.6.94E.05.5.30E.05.4.64E.06.9.00E.06.4.40E.05.8.88E.05.0.2.21E.05.1.33E.05.THISYNARA.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.III..eukaryotes..9.09E.05.0.000177651.8.11E.05.0.000125023.0.000121399.0.000160017.0.000321009.0.000142267.0.000164815.9.13E.05.0.00013739.0.000208249.0.000148838.0.000125867.8.03E.05.0.000129238.0.000119633.0.000152131.0.000120049.0.000225571.0.000117501.0.000111383.0.000188607.8.72E.05.0.000113666.0.00014623.0.000139808.0.00019064.0.000127932.9.65E.05.0.000168091.0.000194926.0.000154115.0.000102971.0.000105211.0.000194731.0.000195148.0.000127405.7.04E.05.0.000127526.0.000102358.0.000136995.0.000109702.0.000132249.0.00019495.0.000140139.8.73E.05.0.00019049.0.000119517.5.33E.05.0.000140563.0.000160806.0.000115405.0.000203471.0.00012478.8.97E.05.0.000319099.0.000150293.0.000101165.0.000179295.0.000193057.0.00017314.7.07E.05.0.000114564.0.00025395.7.91E.05.0.000155902.0.000138528.0.000118091.0.000119744.0.000128362.0.000190089.0.000151867.0.000151729.8.71E.05.0.00029566.0.000135581.0.000221224.0.000161499.9.50E.05.THREOCAT.PWY..superpathway.of.L.threonine.metabolism.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.6.56E.07.0.0.0.0.0.0.0.0.0.0.0.0.THRESYN.PWY..superpathway.of.L.threonine.biosynthesis.0.000205122.0.000206644.0.000189313.0.000265563.0.000232746.0.000259337.0.000236202.0.000195878.0.000223382.0.000272832.0.000251226.0.00024251.0.000230234.0.000221246.0.000197817.0.000250366.0.000212023.0.000348993.0.000191248.0.000197166.0.000182099.0.000201792.0.000220677.0.000269736.0.00022216.0.00025471.0.000164831.0.00025475.0.000531273.0.000182954.0.000214955.0.000268791.0.000337883.0.000197007.0.000123168.0.000235738.0.000278595.0.00020399.0.000213158.0.00037648.0.000178233.0.00020951.0.000243123.0.000190832.0.000181373.0.000254722.0.000124465.0.000402494.0.0001944.0.00017241.0.000164717.0.000158437.0.000145258.0.000137034.0.000114631.0.000197514.0.000170851.0.000190906.0.000107166.0.000276944.0.000186701.0.000244386.0.000372772.0.000411481.9.11E.05.0.00026083.0.000223682.0.000322346.0.000231486.0.000212988.0.000335604.0.000206033.0.000325048.0.000366623.0.000159059.0.000254848.0.000174981.0.000346139.0.00029293.0.000156107.TRNA.CHARGING.PWY..tRNA.charging.0.00031011.0.000140826.0.000271073.0.000496561.0.000398622.0.000330242.0.000189068.0.000232547.0.000204941.0.000379726.0.000323266.0.000146395.0.000267748.0.0003659.0.000198017.0.000273183.0.00024051.0.000219619.0.000484622.0.00024211.0.000167773.0.000308405.4.19E.05.0.000227047.0.000300576.0.000440948.0.000206089.0.000364505.0.000222386.0.000476978.0.000550313.0.000409689.0.000343204.0.000381656.0.000133705.0.000337866.0.000317542.0.000294931.0.000229166.0.000540857.0.000208209.0.000480338.0.000288813.0.000270901.0.000234691.0.000394191.0.000134771.0.000239985.0.000358453.0.000566693.0.000213155.0.000226342.0.000345956.0.000147897.8.85E.05.0.000321092.0.000225001.0.000167759.0.000203712.0.000225794.0.000119037.0.00028385.0.000237055.0.000136322.0.000290774.0.000361375.0.000329448.0.000302518.0.000382422.0.000374626.0.000539893.0.000305283.0.000299799.0.000338063.0.000323654.0.000326932.0.000157665.0.000240691.0.000352377.0.000254714.TRPSYN.PWY..L.tryptophan.biosynthesis.0.000122051.0.00024137.7.34E.05.0.000217879.0.000179957.0.000258.0.000238102.0.00013976.0.000192324.0.000118132.0.000102565.0.000133793.8.05E.05.0.000200239.0.000110548.0.000179795.0.000108114.0.000174433.6.67E.05.5.76E.05.0.000151293.0.000101515.8.39E.05.3.37E.05.0.000137707.7.34E.05.8.81E.05.0.000108251.0.000261112.0.000103021.0.000192491.0.00012378.0.00015402.0.000197466.9.69E.05.0.000184414.0.000151847.7.25E.05.1.42E.05.0.000110733.0.000131019.7.09E.05.0.000197615.0.000193348.2.20E.05.0.000166063.8.03E.05.0.000228651.9.76E.05.0.000125018.9.95E.05.0.00011575.8.83E.05.4.73E.05.0.000208843.0.000100742.0.000256327.8.56E.05.8.92E.05.7.65E.05.8.62E.05.0.000206884.7.88E.05.0.000236912.0.00011516.0.000136065.0.000104531.0.000264131.5.99E.05.6.93E.05.0.00020764.0.00016273.9.63E.05.0.000206812.0.000157815.0.0002769.6.33E.05.0.000216638.0.000182653.0.000162979.UBISYN.PWY..superpathway.of.ubiquinol.8.biosynthesis..prokaryotic..3.46E.05.1.89E.05.0.1.08E.06.1.69E.07.0.1.05E.06.3.28E.06.2.09E.05.0.3.27E.06.0.3.46E.06.7.39E.06.3.29E.05.1.09E.05.0.1.21E.05.0.1.78E.06.3.16E.05.5.42E.06.0.000188023.3.40E.06.0.1.12E.06.0.1.52E.06.2.22E.06.2.19E.06.0.6.33E.06.0.1.93E.06.2.68E.05.7.13E.07.3.23E.06.6.64E.07.0.0.2.28E.05.1.71E.06.0.2.56E.06.0.0.0.7.28E.07.1.43E.05.8.46E.07.0.1.78E.06.8.02E.06.1.72E.06.8.15E.05.1.56E.05.1.89E.05.3.16E.06.5.10E.06.3.19E.06.1.50E.05.9.00E.06.2.14E.07.2.62E.05.2.98E.06.0.1.42E.05.8.71E.06.0.0.0.3.09E.06.2.47E.06.0.0.2.53E.06.6.48E.06.0.6.75E.06.0.UDPNACETYLGALSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.II.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.7.30E.08.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.8.04E.05.6.31E.05.6.99E.06.0.000104574.7.09E.05.5.99E.05.3.29E.05.3.56E.05.0.000160666.5.81E.05.5.48E.05.1.29E.05.3.47E.05.7.72E.05.8.69E.05.0.000114298.2.77E.05.0.000354365.2.01E.06.4.75E.05.8.33E.05.3.55E.05.0.000166736.0.000135957.4.96E.05.2.64E.05.4.04E.05.4.68E.05.0.000347771.1.55E.05.1.84E.05.5.80E.05.8.86E.05.3.00E.05.6.95E.05.0.000145069.0.000125483.7.82E.05.2.44E.05.0.000250459.8.48E.05.5.19E.05.4.24E.05.3.94E.05.5.62E.06.6.23E.05.1.37E.06.0.000265037.7.68E.05.3.55E.05.2.69E.05.3.15E.05.4.95E.05.1.28E.05.0.00012476.5.27E.05.4.60E.05.7.55E.06.4.10E.05.8.88E.05.6.49E.05.0.000122839.0.00025145.0.00036699.1.42E.05.5.27E.05.5.67E.05.0.000165186.6.47E.06.3.38E.05.0.000189351.1.05E.05.0.000306148.0.000167612.2.33E.05.1.35E.05.5.69E.05.0.000178551.0.00012425.2.58E.06.URDEGR.PWY..superpathway.of.allantoin.degradation.in.plants.0.1.60E.05.0.5.05E.07.4.37E.07.1.41E.06.1.13E.06.1.47E.06.2.58E.06.0.1.50E.06.0.6.38E.06.8.25E.07.1.37E.05.9.61E.07.4.95E.07.1.78E.06.0.0.1.90E.06.0.1.60E.07.0.0.0.0.1.25E.06.4.35E.07.1.63E.06.0.9.99E.07.0.0.0.0.2.74E.07.4.68E.07.0.0.0.8.30E.07.0.1.16E.06.0.1.48E.07.0.0.2.09E.06.0.0.1.23E.06.0.0.0.3.86E.06.3.31E.07.0.1.10E.06.3.58E.07.0.0.0.0.3.24E.07.0.4.16E.06.0.0.0.0.5.98E.06.0.0.0.0.8.51E.07.0.9.12E.07.0.URSIN.PWY..ureide.biosynthesis.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.4.69E.07.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.1.63E.06.0.0.0.0.0.0.0.0.0.0.5.39E.07.0.0.0.0.0.0.0.4.36E.07.1.15E.06.0.0.0.0.0.VALDEG.PWY..L.valine.degradation.I.3.65E.07.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.9.16E.07.0.0.0.0.0.0.1.49E.06.0.0.0.0.2.32E.07.0.0.4.12E.07.4.40E.07.0.0.0.0.0.VALSYN.PWY..L.valine.biosynthesis.0.000421036.0.000368326.0.000445802.0.000567863.0.000468883.0.000573674.0.00044037.0.000445287.0.000492008.0.000592285.0.000522921.0.000556203.0.00047402.0.000549676.0.000442145.0.000499921.0.00053676.0.000517547.0.000561246.0.000533641.0.000452056.0.000534654.0.00025105.0.000489651.0.000498495.0.000659327.0.000453739.0.000585644.0.000801825.0.000570027.0.000776205.0.000587843.0.000714145.0.000573936.0.000409127.0.000507327.0.000527217.0.000641267.0.000417836.0.000515599.0.000594733.0.000734818.0.000522646.0.000487408.0.000406696.0.000549012.0.000682786.0.000568485.0.000580754.0.000311981.0.000499605.0.000499103.0.000431329.0.000474018.0.000300198.0.00043157.0.000597144.0.000390542.0.000623377.0.000519053.0.00042754.0.000429559.0.000641288.0.000582772.0.000483377.0.000528011.0.000520128.0.000512306.0.000660943.0.00048265.0.000521961.0.000548842.0.00072631.0.000625434.0.000472212.0.00078502.0.000352349.0.000538031.0.000542601.0.000565702."
"Pathway508",564,9424,578,9438,571,9431,0.943705629437056,0.943005699430057,0.942305769423058,1,1,1,"3.78968181818182e-06","2.74743181818182e-06","REDCITCYC..TCA.cycle.VIII..helicobacter."
"Pathway509",9381,607,9395,621,9388,614,0.0620937906209379,0.0613938606139386,0.0606939306069393,0.147872485478725,0.329449408000376,0.31322528124546,"0.0001221035","0.000135881888636364","RHAMCAT.PWY..L.rhamnose.degradation.I"
"Pathway51",4982,1,10001,5020,7491.5,2510.5,0.501949805019498,0.251024897510249,9.99900009999e-05,0.000454191868948698,1,0.750030491456349,"0","2.59043181818182e-08","GALLATE.DEGRADATION.II.PWY..gallate.degradation.I"
"Pathway510",9769,230,9772,233,9770.5,231.5,0.0232976702329767,0.0231476852314769,0.022997700229977,0.0696427532388004,0.211653410930093,0.203140976224958,"0.00011747965","0.0001521131","RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants."
"Pathway511",615,9321,681,9387,648,9354,0.938606139386061,0.935306469353065,0.932006799320068,1,1,1,"4.35636363636364e-07","1.38181818181818e-07","RUMP.PWY..formaldehyde.oxidation.I"
"Pathway512",9164,817,9185,838,9174.5,827.5,0.0837916208379162,0.0827417258274173,0.0816918308169183,0.187926271750507,0.38763709835913,0.374937296186348,"7.13760204545454e-05","8.11097590909091e-05","SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II"
"Pathway513",7889,2080,7922,2113,7905.5,2096.5,0.211278872112789,0.20962903709629,0.207979202079792,0.433762071263691,0.80315940037202,0.750030491456349,"0.000318384613636364","0.000325519886363636","SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I"
"Pathway514",86,9914,88,9916,87,9915,0.991500849915009,0.991400859914009,0.991300869913009,1,1,1,"3.00368863636364e-05","1.823725e-05","SO4ASSIM.PWY..sulfate.reduction.I..assimilatory."
"Pathway515",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000454191868948698,1,0.864861900906684,"0","0","SPHINGOLIPID.SYN.PWY..sphingolipid.biosynthesis..yeast."
"Pathway516",29,9972,30,9973,29.5,9972.5,0.997200279972003,0.997150284971503,0.997100289971003,1,1,1,"2.91172727272727e-05","1.50856818181818e-05","SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis"
"Pathway517",1497,8453,1549,8505,1523,8479,0.85041495850415,0.847815218478152,0.845215478452155,1,1,1,"3.46740909090909e-06","3.21943181818182e-06","TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA"
"Pathway518",9981,19,9983,21,9982,20,0.0020997900209979,0.001999800019998,0.0018998100189981,0.00717111387452804,0.0468953104689531,0.044662200446622,"6.15651590909091e-05","0.000110270981818182","TCA..TCA.cycle.I..prokaryotic."
"Pathway519",9600,369,9633,402,9616.5,385.5,0.0401959804019598,0.0385461453854615,0.0368963103689631,0.104086433461917,0.279805785655201,0.262885103894674,"2.21353909090909e-07","6.9779185e-07","TEICHOICACID.PWY..teichoic.acid..poly.glycerol..biosynthesis"
