"Species","Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR","Ctlmean","Dismean","Origin"
"Pathway39",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","ERGOSTEROL.SYN.PWY..superpathway.of.ergosterol.biosynthesis.I"
"Pathway390",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.7204..pyridoxal.5..phosphate.salvage.II..plants."
"Pathway391",370,9620,382,9632,376,9626,0.963103689631037,0.962503749625037,0.961903809619038,0.978331009403803,1,0.978941195064554,"0.000319790837837838","0.000285923621621622","PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage"
"Pathway392",8495,1460,8542,1507,8518.5,1483.5,0.150684931506849,0.148335166483352,0.145985401459854,0.259454849217065,1,0.647407722995816,"7.50202297297297e-06","8.44181118918919e-06","PWY.7209..superpathway.of.pyrimidine.ribonucleosides.degradation"
"Pathway393",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.7210..pyrimidine.deoxyribonucleotides.biosynthesis.from.CTP"
"Pathway394",7766,2183,7819,2236,7792.5,2209.5,0.223577642235776,0.220927907209279,0.218278172182782,0.352308312712272,1,0.647407722995816,"0.000149761272972973","0.000159252543243243","PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis"
"Pathway395",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.7218..photosynthetic.3.hydroxybutanoate.biosynthesis..engineered."
"Pathway396",5759,4168,5834,4243,5796.5,4205.5,0.424257574242576,0.42050794920508,0.416758324167583,0.565525219629936,1,0.647407722995816,"0.000783906945945946","0.000768382567567568","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis"
"Pathway397",9811,186,9816,191,9813.5,188.5,0.0190980901909809,0.0188481151884812,0.0185981401859814,0.0433417527812436,1,0.647407722995816,"0.000171829189189189","0.000187802635135135","PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II"
"Pathway398",5389,4536,5466,4613,5427.5,4574.5,0.461253874612539,0.457404259574043,0.453554644535546,0.604739526047395,1,0.647407722995816,"0.000556431648648649","0.000549822027027027","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis"
"Pathway399",9811,186,9816,191,9813.5,188.5,0.0190980901909809,0.0188481151884812,0.0185981401859814,0.0433417527812436,1,0.647407722995816,"0.000171829189189189","0.000187802635135135","PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II"
"Pathway4",4073,5806,4196,5929,4134.5,5867.5,0.592840715928407,0.586691330866913,0.58054194580542,0.706209651143729,1,0.733022268868684,"3.64287008108108e-07","7.85214035135135e-07","AEROBACTINSYN.PWY..aerobactin.biosynthesis"
"Pathway40",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","FAO.PWY..fatty.acid..beta..oxidation.I"
"Pathway400",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.7224..purine.deoxyribonucleosides.salvage"
"Pathway401",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I"
"Pathway402",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I"
"Pathway403",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.7234..inosine.5..phosphate.biosynthesis.III"
