"rowname","MeanDecreaseGini","Rank","RepeatTimes","Fold","FatureCount"
"Clostridium_sp_ATCC_BAA_442",0.832850337994792,36,20,1,50
"Granulicatella_adiacens",5.99997369659914,21,20,1,50
"Campylobacter_ureolyticus",0.268978127255257,45,20,1,50
"Aggregatibacter_unclassified",0.552917502587475,40,20,1,50
"Fusobacterium_varium",0.582739505812645,38,20,1,50
"Porphyromonas_endodontalis",0.471915560018564,42,20,1,50
"Bilophila_unclassified",13.1680536310531,10,20,1,50
"Streptococcus_dysgalactiae",1.63422968086122,30,20,1,50
"Bifidobacterium_catenulatum",7.48559829061136,19,20,1,50
"Bacteroides_nordii",6.70304340240658,20,20,1,50
"Aeromonas_unclassified",1.03470745784511,34,20,1,50
"Actinomyces_cardiffensis",0.405440480238313,43,20,1,50
"Desulfovibrio_desulfuricans",10.4814023105988,14,20,1,50
"Slackia_unclassified",1.10443263137576,33,20,1,50
"Campylobacter_showae",0.328783616955786,44,20,1,50
"Selenomonas_sputigena",0.065923840865163,49,20,1,50
"Eikenella_corrodens",0.556868326102782,39,20,1,50
"Pseudomonas_unclassified",2.73419668630975,27,20,1,50
"Peptostreptococcus_unclassified",3.89523667200266,24,20,1,50
"Faecalibacterium_prausnitzii",14.2005092448349,8,20,1,50
"Prevotella_stercorea",5.20764077507227,22,20,1,50
"Streptococcus_gallolyticus",3.07624993279404,26,20,1,50
"Candidatus_Zinderia_insecticola",0.675094304780947,37,20,1,50
"Bilophila_wadsworthia",8.93842184773921,17,20,1,50
"Ruminococcus_torques",24.2601387630777,3,20,1,50
"Klebsiella_unclassified",8.90173359628316,18,20,1,50
"Fusobacterium_necrophorum",0.138191764551991,48,20,1,50
"Roseburia_intestinalis",11.2499289717875,13,20,1,50
"Slackia_exigua",0.151264826673124,47,20,1,50
"Prevotella_copri",10.195782979557,15,20,1,50
"Eubacterium_limosum",4.06358020950788,23,20,1,50
"Filifactor_alocis",0.0196413675213675,50,20,1,50
"Clostridium_symbiosum",8.79235140089634,9,19,10,50
"Fusobacterium_nucleatum",11.8540598938847,4,19,10,50
"Gemella_morbillorum",12.4081940268043,3,19,10,50
"Parvimonas_micra",8.71952651382787,10,19,10,50
"Parvimonas_unclassified",13.5137321240393,2,19,10,50
"Peptostreptococcus_anaerobius",2.56847365616696,30,19,10,50
"Peptostreptococcus_stomatis",13.5636750673468,1,19,10,50
"Porphyromonas_asaccharolytica",9.235449785152,7,19,10,50
"Porphyromonas_somerae",3.95225896852862,23,19,10,50
"Prevotella_intermedia",1.77995697741892,34,19,10,50
"Solobacterium_moorei",11.2107435859014,5,19,10,50
"Porphyromonas_uenonis",3.78752535726612,24,19,10,50
"Anaerococcus_vaginalis",2.66779641835746,29,19,10,50
"Clostridium_hathewayi",9.23028134927624,8,19,10,50
"Eubacterium_rectale",8.34240920557014,11,19,10,50
"Bacteroides_fragilis",7.54390685911139,12,19,10,50
"Streptococcus_constellatus",2.88996108694997,27,19,10,50
"Anaerococcus_obesiensis",1.51300716528936,36,19,10,50
"Clostridium_sp_ATCC_BAA_442",1.34451552793125,40,19,10,50
"Granulicatella_adiacens",5.4778141112301,17,19,10,50
"Campylobacter_ureolyticus",1.00873338511098,41,19,10,50
"Aggregatibacter_unclassified",0.877139769348837,43,19,10,50
"Fusobacterium_varium",0.981605554735343,42,19,10,50
"Porphyromonas_endodontalis",0.747225832459748,45,19,10,50
"Bilophila_unclassified",7.15720507789497,13,19,10,50
"Streptococcus_dysgalactiae",1.36725576011218,38,19,10,50
"Bifidobacterium_catenulatum",4.65631196651191,21,19,10,50
"Bacteroides_nordii",4.38897365727763,22,19,10,50
"Aeromonas_unclassified",0.816108780700086,44,19,10,50
"Actinomyces_cardiffensis",1.39348520741284,37,19,10,50
"Desulfovibrio_desulfuricans",4.98035193671772,19,19,10,50
"Slackia_unclassified",1.98268274501779,33,19,10,50
"Campylobacter_showae",0.641694731339835,47,19,10,50
"Selenomonas_sputigena",0.565887112136144,48,19,10,50
"Eikenella_corrodens",2.53203173921009,31,19,10,50
"Pseudomonas_unclassified",2.51959747619509,32,19,10,50
"Peptostreptococcus_unclassified",4.73494058144391,20,19,10,50
"Faecalibacterium_prausnitzii",7.12325466102756,14,19,10,50
"Prevotella_stercorea",2.81312326551225,28,19,10,50
"Streptococcus_gallolyticus",1.63734363003341,35,19,10,50
"Candidatus_Zinderia_insecticola",1.36116260526211,39,19,10,50
"Bilophila_wadsworthia",5.6706802183289,16,19,10,50
"Ruminococcus_torques",9.65871861333365,6,19,10,50
"Klebsiella_unclassified",3.43920091117926,25,19,10,50
"Fusobacterium_necrophorum",0.732464248150183,46,19,10,50
"Roseburia_intestinalis",6.76042642883336,15,19,10,50
"Slackia_exigua",0.3932420877147,49,19,10,50
"Prevotella_copri",5.26409036091518,18,19,10,50
"Eubacterium_limosum",3.32280241768922,26,19,10,50
"Filifactor_alocis",0.361126241401334,50,19,10,50
"Clostridium_symbiosum",10.2634137745447,8,19,9,50
"Fusobacterium_nucleatum",10.6842671809899,5,19,9,50
"Gemella_morbillorum",11.1582536986807,4,19,9,50
"Parvimonas_micra",8.13719846175725,10,19,9,50
"Parvimonas_unclassified",11.5283744319764,2,19,9,50
"Peptostreptococcus_anaerobius",2.54845748886831,29,19,9,50
"Peptostreptococcus_stomatis",11.902141149024,1,19,9,50
"Porphyromonas_asaccharolytica",10.4421553437914,6,19,9,50
"Porphyromonas_somerae",3.49617531797622,26,19,9,50
"Prevotella_intermedia",1.74476253801414,34,19,9,50
"Solobacterium_moorei",11.415661663295,3,19,9,50
"Porphyromonas_uenonis",4.13192241873323,24,19,9,50
"Anaerococcus_vaginalis",2.12720968159644,32,19,9,50
"Clostridium_hathewayi",10.2637716199206,7,19,9,50
"Eubacterium_rectale",7.08748323324802,13,19,9,50
"Bacteroides_fragilis",6.70212966337933,15,19,9,50
"Streptococcus_constellatus",3.41041341291312,27,19,9,50
"Anaerococcus_obesiensis",1.62414745118033,36,19,9,50
"Clostridium_sp_ATCC_BAA_442",1.59626984718672,37,19,9,50
"Granulicatella_adiacens",5.17299034603788,19,19,9,50
"Campylobacter_ureolyticus",1.26400810300266,41,19,9,50
"Aggregatibacter_unclassified",0.904661001770862,44,19,9,50
"Fusobacterium_varium",0.991074341762188,42,19,9,50
"Porphyromonas_endodontalis",0.573729047615735,45,19,9,50
"Bilophila_unclassified",7.52844770106385,12,19,9,50
"Streptococcus_dysgalactiae",1.37508717805356,39,19,9,50
"Bifidobacterium_catenulatum",5.57355669575236,17,19,9,50
"Bacteroides_nordii",4.5806156313804,22,19,9,50
"Aeromonas_unclassified",0.958126999556165,43,19,9,50
"Actinomyces_cardiffensis",1.37229283351823,40,19,9,50
"Desulfovibrio_desulfuricans",4.74979742290903,21,19,9,50
"Slackia_unclassified",1.97522892029951,33,19,9,50
"Campylobacter_showae",0.467139156260414,47,19,9,50
"Selenomonas_sputigena",0.427303555047431,48,19,9,50
"Eikenella_corrodens",2.24084129179008,31,19,9,50
"Pseudomonas_unclassified",2.35915545282076,30,19,9,50
"Peptostreptococcus_unclassified",4.96411713134071,20,19,9,50
"Faecalibacterium_prausnitzii",7.75200742069448,11,19,9,50
"Prevotella_stercorea",4.21397893131576,23,19,9,50
"Streptococcus_gallolyticus",1.68332434829408,35,19,9,50
"Candidatus_Zinderia_insecticola",1.42179810183265,38,19,9,50
"Bilophila_wadsworthia",6.47082624334182,16,19,9,50
"Ruminococcus_torques",9.24413935208607,9,19,9,50
"Klebsiella_unclassified",3.59445187184823,25,19,9,50
"Fusobacterium_necrophorum",0.573116164616788,46,19,9,50
"Roseburia_intestinalis",6.87235234011594,14,19,9,50
"Slackia_exigua",0.372420060866051,49,19,9,50
"Prevotella_copri",5.43853452902515,18,19,9,50
"Eubacterium_limosum",3.11921110231666,28,19,9,50
"Filifactor_alocis",0.294943504920912,50,19,9,50
"Clostridium_symbiosum",9.12762505269949,9,19,8,50
"Fusobacterium_nucleatum",10.9167711009153,4,19,8,50
"Gemella_morbillorum",11.05249452681,3,19,8,50
"Parvimonas_micra",9.01161130169718,10,19,8,50
"Parvimonas_unclassified",12.9741273091597,2,19,8,50
"Peptostreptococcus_anaerobius",2.18911783752569,30,19,8,50
"Peptostreptococcus_stomatis",14.6065527726095,1,19,8,50
"Porphyromonas_asaccharolytica",9.76001445159247,6,19,8,50
"Porphyromonas_somerae",3.46873889227226,24,19,8,50
"Prevotella_intermedia",1.70628384828501,34,19,8,50
"Solobacterium_moorei",10.5124005087084,5,19,8,50
"Porphyromonas_uenonis",4.30572932806941,23,19,8,50
"Anaerococcus_vaginalis",2.03974957548877,32,19,8,50
"Clostridium_hathewayi",9.67771667420371,7,19,8,50
"Eubacterium_rectale",7.40410617848485,15,19,8,50
"Bacteroides_fragilis",7.51967561398105,13,19,8,50
"Streptococcus_constellatus",2.83388878015787,28,19,8,50
"Anaerococcus_obesiensis",1.42259621151026,37,19,8,50
"Clostridium_sp_ATCC_BAA_442",1.47974953533583,36,19,8,50
"Granulicatella_adiacens",5.53764903912257,17,19,8,50
"Campylobacter_ureolyticus",1.04284725089964,42,19,8,50
"Aggregatibacter_unclassified",0.829351378545127,44,19,8,50
"Fusobacterium_varium",1.04853303207542,41,19,8,50
"Porphyromonas_endodontalis",0.743794824914034,45,19,8,50
"Bilophila_unclassified",8.15828588555747,11,19,8,50
"Streptococcus_dysgalactiae",1.08582018007497,40,19,8,50
"Bifidobacterium_catenulatum",5.08564485467611,19,19,8,50
"Bacteroides_nordii",4.57408931956827,21,19,8,50
"Aeromonas_unclassified",1.01962815871793,43,19,8,50
"Actinomyces_cardiffensis",1.5454816772682,35,19,8,50
"Desulfovibrio_desulfuricans",5.05948701840283,20,19,8,50
"Slackia_unclassified",2.18328039697616,31,19,8,50
"Campylobacter_showae",0.571534617476879,47,19,8,50
"Selenomonas_sputigena",0.483388459886601,49,19,8,50
"Eikenella_corrodens",1.91150818276179,33,19,8,50
"Pseudomonas_unclassified",2.21967192398038,29,19,8,50
"Peptostreptococcus_unclassified",4.52202220007679,22,19,8,50
"Faecalibacterium_prausnitzii",7.40997051228101,14,19,8,50
"Prevotella_stercorea",3.11819720360036,27,19,8,50
"Streptococcus_gallolyticus",1.20060701187487,39,19,8,50
"Candidatus_Zinderia_insecticola",1.22375669389771,38,19,8,50
"Bilophila_wadsworthia",5.89027341089827,16,19,8,50
"Ruminococcus_torques",9.5606584557739,8,19,8,50
"Klebsiella_unclassified",3.31951888029321,25,19,8,50
"Fusobacterium_necrophorum",0.603189056355991,46,19,8,50
"Roseburia_intestinalis",7.96353084900141,12,19,8,50
"Slackia_exigua",0.388537401304165,50,19,8,50
"Prevotella_copri",5.13234678077897,18,19,8,50
"Eubacterium_limosum",3.18560688543547,26,19,8,50
"Filifactor_alocis",0.535239275901083,48,19,8,50
"Clostridium_symbiosum",9.75326399236845,8,19,7,50
"Fusobacterium_nucleatum",11.8577384069877,3,19,7,50
"Gemella_morbillorum",9.82930899539797,7,19,7,50
"Parvimonas_micra",8.30824238016461,10,19,7,50
"Parvimonas_unclassified",13.463556218283,1,19,7,50
"Peptostreptococcus_anaerobius",2.39364984674892,30,19,7,50
"Peptostreptococcus_stomatis",13.1319708038356,2,19,7,50
"Porphyromonas_asaccharolytica",9.38766948691789,9,19,7,50
"Porphyromonas_somerae",2.66793298373431,29,19,7,50
"Prevotella_intermedia",2.19608827390359,32,19,7,50
"Solobacterium_moorei",9.9358979485034,6,19,7,50
"Porphyromonas_uenonis",3.82315249867461,23,19,7,50
"Anaerococcus_vaginalis",2.39004485825902,31,19,7,50
"Clostridium_hathewayi",9.98220337426163,5,19,7,50
"Eubacterium_rectale",7.6735473538446,12,19,7,50
"Bacteroides_fragilis",7.4962404060882,13,19,7,50
"Streptococcus_constellatus",3.49353857566822,25,19,7,50
"Anaerococcus_obesiensis",1.36860025791575,38,19,7,50
"Clostridium_sp_ATCC_BAA_442",1.46383580188803,36,19,7,50
"Granulicatella_adiacens",5.36773678202747,18,19,7,50
"Campylobacter_ureolyticus",1.34759606141828,39,19,7,50
"Aggregatibacter_unclassified",0.846854331081621,44,19,7,50
"Fusobacterium_varium",1.38101566053271,37,19,7,50
"Porphyromonas_endodontalis",0.707137015434405,45,19,7,50
"Bilophila_unclassified",7.17484448479484,15,19,7,50
"Streptococcus_dysgalactiae",1.32562485545865,40,19,7,50
"Bifidobacterium_catenulatum",5.59831016291694,17,19,7,50
"Bacteroides_nordii",4.77775695359434,22,19,7,50
"Aeromonas_unclassified",0.705076663746232,46,19,7,50
"Actinomyces_cardiffensis",1.04305041900262,42,19,7,50
"Desulfovibrio_desulfuricans",5.36603835448034,19,19,7,50
"Slackia_unclassified",2.18703378445516,33,19,7,50
"Campylobacter_showae",0.551166811631266,48,19,7,50
"Selenomonas_sputigena",0.536060380003236,49,19,7,50
"Eikenella_corrodens",2.17140589535336,34,19,7,50
"Pseudomonas_unclassified",2.90681232747526,28,19,7,50
"Peptostreptococcus_unclassified",5.0248911724587,20,19,7,50
"Faecalibacterium_prausnitzii",7.68143311652694,11,19,7,50
"Prevotella_stercorea",2.98199369530771,27,19,7,50
"Streptococcus_gallolyticus",1.60885538160221,35,19,7,50
"Candidatus_Zinderia_insecticola",1.1247440527601,41,19,7,50
"Bilophila_wadsworthia",6.64441040842304,16,19,7,50
"Ruminococcus_torques",10.0269683849647,4,19,7,50
"Klebsiella_unclassified",3.51946733381433,24,19,7,50
"Fusobacterium_necrophorum",1.03940972719608,43,19,7,50
"Roseburia_intestinalis",7.25612513923402,14,19,7,50
"Slackia_exigua",0.565339906421897,47,19,7,50
"Prevotella_copri",5.00298687204346,21,19,7,50
"Eubacterium_limosum",3.19278651064573,26,19,7,50
"Filifactor_alocis",0.505158438736575,50,19,7,50
"Clostridium_symbiosum",9.97267323490516,7,19,6,50
"Fusobacterium_nucleatum",11.7200758026577,4,19,6,50
"Gemella_morbillorum",12.954584704931,3,19,6,50
"Parvimonas_micra",7.49545497659575,12,19,6,50
"Parvimonas_unclassified",13.8895777294901,1,19,6,50
"Peptostreptococcus_anaerobius",2.87920284213972,29,19,6,50
"Peptostreptococcus_stomatis",13.7453574102406,2,19,6,50
"Porphyromonas_asaccharolytica",10.1760247510007,6,19,6,50
"Porphyromonas_somerae",3.74242071235967,26,19,6,50
"Prevotella_intermedia",1.67425235878156,34,19,6,50
"Solobacterium_moorei",9.74917926546236,8,19,6,50
"Porphyromonas_uenonis",3.89695801824785,23,19,6,50
"Anaerococcus_vaginalis",2.57028544751414,30,19,6,50
"Clostridium_hathewayi",10.4201400849231,5,19,6,50
"Eubacterium_rectale",7.2300001025712,14,19,6,50
"Bacteroides_fragilis",7.68575976111725,10,19,6,50
"Streptococcus_constellatus",3.34862593306768,28,19,6,50
"Anaerococcus_obesiensis",1.62921844004933,36,19,6,50
"Clostridium_sp_ATCC_BAA_442",1.63280941018182,35,19,6,50
"Granulicatella_adiacens",5.63849741746008,16,19,6,50
"Campylobacter_ureolyticus",1.2125117090741,40,19,6,50
"Aggregatibacter_unclassified",0.860992175940447,44,19,6,50
"Fusobacterium_varium",1.05859863987064,42,19,6,50
"Porphyromonas_endodontalis",0.625667150499512,45,19,6,50
"Bilophila_unclassified",6.49934888114351,15,19,6,50
"Streptococcus_dysgalactiae",1.62054107695551,37,19,6,50
"Bifidobacterium_catenulatum",5.50848317875511,18,19,6,50
"Bacteroides_nordii",5.23034997427576,21,19,6,50
"Aeromonas_unclassified",0.61325882709902,46,19,6,50
"Actinomyces_cardiffensis",1.48847688122261,38,19,6,50
"Desulfovibrio_desulfuricans",5.53471745797968,17,19,6,50
"Slackia_unclassified",1.79444282478203,33,19,6,50
"Campylobacter_showae",0.520027602343057,47,19,6,50
"Selenomonas_sputigena",0.389975398875033,50,19,6,50
"Eikenella_corrodens",2.55345059693381,31,19,6,50
"Pseudomonas_unclassified",2.49327539110641,32,19,6,50
"Peptostreptococcus_unclassified",4.89268305163681,22,19,6,50
"Faecalibacterium_prausnitzii",7.63820481859319,11,19,6,50
"Prevotella_stercorea",3.54271066338257,27,19,6,50
"Streptococcus_gallolyticus",1.28562803574569,39,19,6,50
"Candidatus_Zinderia_insecticola",1.11952241960092,41,19,6,50
"Bilophila_wadsworthia",5.40372422605412,19,19,6,50
"Ruminococcus_torques",8.76897452901035,9,19,6,50
"Klebsiella_unclassified",3.85327263195769,25,19,6,50
"Fusobacterium_necrophorum",0.868923469480568,43,19,6,50
"Roseburia_intestinalis",7.4639361156433,13,19,6,50
"Slackia_exigua",0.44615333673973,49,19,6,50
"Prevotella_copri",5.31401362253771,20,19,6,50
"Eubacterium_limosum",3.86245364949466,24,19,6,50
"Filifactor_alocis",0.468336783100744,48,19,6,50
"Clostridium_symbiosum",10.2840377266173,5,19,5,50
"Fusobacterium_nucleatum",8.71096391917274,9,19,5,50
"Gemella_morbillorum",11.3232339604137,3,19,5,50
"Parvimonas_micra",8.34397766853324,10,19,5,50
"Parvimonas_unclassified",14.2812079704634,2,19,5,50
"Peptostreptococcus_anaerobius",2.95813640355143,28,19,5,50
"Peptostreptococcus_stomatis",14.8112253682518,1,19,5,50
"Porphyromonas_asaccharolytica",8.94914407662485,8,19,5,50
"Porphyromonas_somerae",3.61158956273947,24,19,5,50
"Prevotella_intermedia",1.763079847486,34,19,5,50
"Solobacterium_moorei",10.6884366091375,4,19,5,50
"Porphyromonas_uenonis",3.6852349943072,23,19,5,50
"Anaerococcus_vaginalis",2.36370713062408,32,19,5,50
"Clostridium_hathewayi",9.27431277675077,7,19,5,50
"Eubacterium_rectale",7.22238541237815,12,19,5,50
"Bacteroides_fragilis",7.1262123491883,13,19,5,50
"Streptococcus_constellatus",3.06969212672043,27,19,5,50
"Anaerococcus_obesiensis",1.32127744186091,40,19,5,50
"Clostridium_sp_ATCC_BAA_442",1.58554553124328,35,19,5,50
"Granulicatella_adiacens",5.03888999351004,21,19,5,50
"Campylobacter_ureolyticus",1.32436598360755,39,19,5,50
"Aggregatibacter_unclassified",1.04067910142596,42,19,5,50
"Fusobacterium_varium",0.857760130941787,44,19,5,50
"Porphyromonas_endodontalis",0.513374497474358,47,19,5,50
"Bilophila_unclassified",7.05297379536106,14,19,5,50
"Streptococcus_dysgalactiae",1.35482454886021,38,19,5,50
"Bifidobacterium_catenulatum",5.34463216505547,18,19,5,50
"Bacteroides_nordii",4.70404954093141,22,19,5,50
"Aeromonas_unclassified",0.790307771714876,45,19,5,50
"Actinomyces_cardiffensis",1.46386355691174,37,19,5,50
"Desulfovibrio_desulfuricans",5.63454237532455,16,19,5,50
"Slackia_unclassified",2.35141252052427,33,19,5,50
"Campylobacter_showae",0.43869453660325,48,19,5,50
"Selenomonas_sputigena",0.408388721697793,49,19,5,50
"Eikenella_corrodens",2.41116568835815,31,19,5,50
"Pseudomonas_unclassified",2.57784887699646,30,19,5,50
"Peptostreptococcus_unclassified",5.20066657574935,20,19,5,50
"Faecalibacterium_prausnitzii",7.9332254740937,11,19,5,50
"Prevotella_stercorea",3.10726481492537,26,19,5,50
"Streptococcus_gallolyticus",1.51880384780324,36,19,5,50
"Candidatus_Zinderia_insecticola",1.18068515332288,41,19,5,50
"Bilophila_wadsworthia",5.54178555591354,17,19,5,50
"Ruminococcus_torques",10.0482005274218,6,19,5,50
"Klebsiella_unclassified",3.30550280162896,25,19,5,50
"Fusobacterium_necrophorum",0.956968314729061,43,19,5,50
"Roseburia_intestinalis",6.31802498154492,15,19,5,50
"Slackia_exigua",0.538979573429287,46,19,5,50
"Prevotella_copri",5.33509639407962,19,19,5,50
"Eubacterium_limosum",2.93837583254666,29,19,5,50
"Filifactor_alocis",0.29458199217491,50,19,5,50
"Clostridium_symbiosum",17.7475058948053,7,19,4,50
"Fusobacterium_nucleatum",19.7230370125849,4,19,4,50
"Gemella_morbillorum",12.325455012061,12,19,4,50
"Parvimonas_micra",4.76590894930345,22,19,4,50
"Parvimonas_unclassified",29.1935825144084,2,19,4,50
"Peptostreptococcus_anaerobius",1.32838983715667,31,19,4,50
"Peptostreptococcus_stomatis",34.1411154942266,1,19,4,50
"Porphyromonas_asaccharolytica",19.6496697062282,5,19,4,50
"Porphyromonas_somerae",1.01001468308285,32,19,4,50
"Prevotella_intermedia",0.225022210490252,46,19,4,50
"Solobacterium_moorei",11.2336883908581,15,19,4,50
"Porphyromonas_uenonis",0.860839406997227,35,19,4,50
"Anaerococcus_vaginalis",1.38882080017742,30,19,4,50
"Clostridium_hathewayi",17.7656107813953,6,19,4,50
"Eubacterium_rectale",13.4208954620632,9,19,4,50
"Bacteroides_fragilis",12.3474022273164,11,19,4,50
"Streptococcus_constellatus",2.02489884500933,29,19,4,50
"Anaerococcus_obesiensis",0.612391209023247,38,19,4,50
"Clostridium_sp_ATCC_BAA_442",0.904499837805781,34,19,4,50
"Granulicatella_adiacens",6.704689849452,19,19,4,50
"Campylobacter_ureolyticus",0.341081528922394,45,19,4,50
"Aggregatibacter_unclassified",0.389781839014255,42,19,4,50
