"rowname","MeanDecreaseGini","Rank","StudyModel","BaseModel"
"Solobacterium_moorei",1.8063519406138,12,"ThomasAM_2018a","FengQ_2015"
"Veillonella_dispar",1.8178252317958,10,"ThomasAM_2018a","FengQ_2015"
"Veillonella_atypica",2.12048553450829,9,"ThomasAM_2018a","FengQ_2015"
"Desulfovibrio_desulfuricans",0.77201706250287,15,"ThomasAM_2018a","FengQ_2015"
"Alistipes_unclassified",0.808712100921515,14,"ThomasAM_2018a","FengQ_2015"
"Candidatus_Zinderia_insecticola",2.71485632743531,6,"ThomasAM_2018a","FengQ_2015"
"Gemella_morbillorum",1.24510039773675,10,"FengQ_2015","FengQ_2015"
"Parvimonas_unclassified",0.944751588333103,11,"FengQ_2015","FengQ_2015"
"Fusobacterium_nucleatum",2.01198369426651,5,"FengQ_2015","FengQ_2015"
"Peptostreptococcus_stomatis",0.808779967397539,12,"FengQ_2015","FengQ_2015"
"Parvimonas_micra",0.768992106841475,13,"FengQ_2015","FengQ_2015"
"Ruminococcaceae_bacterium_D16",1.73792445829733,6,"FengQ_2015","FengQ_2015"
"Porphyromonas_asaccharolytica",3.5278972462431,2,"FengQ_2015","FengQ_2015"
"Porphyromonas_uenonis",0.0700237926756983,19,"FengQ_2015","FengQ_2015"
"Prevotella_copri",7.50803317748626,1,"FengQ_2015","FengQ_2015"
"Bacteroides_coprophilus",0.317916536523681,18,"FengQ_2015","FengQ_2015"
"Porphyromonas_somerae",0.0085,20,"FengQ_2015","FengQ_2015"
"Eubacterium_rectale",1.49990569119141,7,"FengQ_2015","FengQ_2015"
"Bacteroides_nordii",0.727997535042056,15,"FengQ_2015","FengQ_2015"
"Clostridium_nexile",1.4530005216638,8,"FengQ_2015","FengQ_2015"
"Solobacterium_moorei",0.734286832024694,14,"FengQ_2015","FengQ_2015"
"Veillonella_dispar",1.37951581386266,9,"FengQ_2015","FengQ_2015"
"Veillonella_atypica",3.44197070476007,3,"FengQ_2015","FengQ_2015"
"Desulfovibrio_desulfuricans",0.53608745953258,17,"FengQ_2015","FengQ_2015"
"Alistipes_unclassified",0.576820727503671,16,"FengQ_2015","FengQ_2015"
"Candidatus_Zinderia_insecticola",2.07704508195094,4,"FengQ_2015","FengQ_2015"
