"rowname","MeanDecreaseGini","Rank","FeatureCount","Sampling","RepeatTimes"
"Porphyromonas_uenonis",0.275346577743261,18,50,400,1
"Porphyromonas_somerae",0.211209157162864,27,50,400,1
"Prevotella_intermedia",0,47,50,400,1
"Peptostreptococcus_anaerobius",0.19177782234439,28,50,400,1
"Granulicatella_adiacens",0.322743345960968,12,50,400,1
"Clostridium_symbiosum",0.232691900919272,23,50,400,1
"Eubacterium_rectale",0.584669325879845,5,50,400,1
"Bacteroides_fragilis",0.320985379735969,13,50,400,1
"Anaerococcus_vaginalis",0.0822412146691794,34,50,400,1
"Anaerococcus_obesiensis",0.025923331126131,43,50,400,1
"Streptococcus_thermophilus",0.394817307007117,7,50,400,1
"Ruminococcus_torques",0.342669987704871,11,50,400,1
"Alistipes_indistinctus",0.227568668380525,24,50,400,1
"Prevotella_stercorea",0.0516982665263816,39,50,400,1
"Actinomyces_cardiffensis",0,47,50,400,1
"Alloprevotella_unclassified",0.0523806425712604,38,50,400,1
"Desulfovibrio_desulfuricans",0.281114828981662,17,50,400,1
"Peptostreptococcus_unclassified",0.0834441102639542,33,50,400,1
"Eikenella_corrodens",0.104197017863418,31,50,400,1
"Synergistes_sp_3_1_syn1",0.0736056288559793,36,50,400,1
"Streptococcus_anginosus",0.247383005634668,19,50,400,1
"Atopobium_parvulum",0.242744383010499,21,50,400,1
"Campylobacter_ureolyticus",0.0780457514321003,35,50,400,1
"Clostridium_sp_ATCC_BAA_442",0,47,50,400,1
"Streptococcus_cristatus",0.226238025591216,25,50,400,1
"Pseudomonas_fragi",0.0197491223915539,44,50,400,1
"Slackia_unclassified",0.120312705761297,30,50,400,1
"Aeromonas_unclassified",0,47,50,400,1
"Ruminococcus_sp_5_1_39BFAA",0.370786441954111,9,50,400,1
"Lachnospiraceae_bacterium_7_1_58FAA",0.344534922493987,10,50,400,1
"Campylobacter_showae",0.0270585357957227,42,50,400,1
"Alistipes_sp_AP11",0.240212941383935,22,50,400,1
"Bilophila_unclassified",0.540963893015197,6,50,400,1
"Clostridium_hathewayi",0.320115904017561,14,50,400,1
"Streptococcus_pasteurianus",0.0528962328153798,37,50,400,1
"Leptotrichia_unclassified",0.121176146734168,29,50,400,1
"Adlercreutzia_equolifaciens",0.285511637704297,16,50,400,1
"Fusobacterium_varium",0.0298764441342556,41,50,400,1
"Bacteroides_nordii",0.22349578810425,26,50,400,1
"Pseudomonas_unclassified",0.0869035882244176,32,50,400,1
"Filifactor_alocis",0,47,50,400,1
"Streptococcus_dysgalactiae",0.0313558083746319,40,50,400,1
"Streptococcus_oligofermentans",0,47,50,400,1
"Fusobacterium_nucleatum",2.83151035691169,8,50,200,10
"Gemella_morbillorum",2.08567451468943,21,50,200,10
"Parvimonas_micra",2.40078100530724,18,50,200,10
"Parvimonas_unclassified",2.92728122769682,7,50,200,10
"Solobacterium_moorei",4.60801629162357,1,50,200,10
"Peptostreptococcus_stomatis",2.4819945878759,17,50,200,10
"Eubacterium_eligens",3.22122319873773,4,50,200,10
"Porphyromonas_somerae",0.91493762947417,31,50,200,10
"Porphyromonas_asaccharolytica",1.87147939103282,24,50,200,10
"Prevotella_intermedia",0.747527212361815,34,50,200,10
"Clostridium_symbiosum",2.80647978735286,9,50,200,10
"Porphyromonas_uenonis",0.598516273838689,40,50,200,10
"Anaerococcus_obesiensis",0.428248965226707,44,50,200,10
"Adlercreutzia_equolifaciens",2.57746870226913,16,50,200,10
"Anaerococcus_vaginalis",0.682224426852763,37,50,200,10
"Actinomyces_cardiffensis",0.207930814704921,50,50,200,10
"Desulfovibrio_desulfuricans",1.35830952741278,27,50,200,10
"Lachnospiraceae_bacterium_3_1_57FAA_CT1",3.08394289195319,5,50,200,10
"Campylobacter_ureolyticus",0.266150415971112,47,50,200,10
"Eubacterium_siraeum",2.64712427222012,14,50,200,10
"Klebsiella_unclassified",1.2337762750642,28,50,200,10
"Eikenella_corrodens",0.215179838878781,49,50,200,10
"Faecalibacterium_prausnitzii",3.2857504590719,3,50,200,10
"Peptostreptococcus_anaerobius",0.569455078983535,41,50,200,10
"Olsenella_uli",0.75240069585056,33,50,200,10
"Lachnospiraceae_bacterium_5_1_63FAA",3.40226667869488,2,50,200,10
"Escherichia_unclassified",2.95163623666336,6,50,200,10
"Subdoligranulum_sp_4_3_54A2FAA",1.6600222172928,26,50,200,10
"Dorea_formicigenerans",2.15346413328027,20,50,200,10
"Slackia_unclassified",0.490959840719731,43,50,200,10
"Eubacterium_rectale",2.2214693938039,19,50,200,10
"Bacteroides_fragilis",2.62859976534012,15,50,200,10
"Lachnospiraceae_bacterium_8_1_57FAA",1.14968144166935,30,50,200,10
"Ruminococcus_torques",2.64885435229231,13,50,200,10
"Clostridium_sp_L2_50",0.651776239560033,38,50,200,10
"Atopobium_parvulum",1.73354763651469,25,50,200,10
"Lachnospiraceae_bacterium_3_1_46FAA",2.01678585908633,22,50,200,10
"Eubacterium_infirmum",0.553023612524559,42,50,200,10
"Bacteroides_eggerthii",2.7212973387805,10,50,200,10
"Lachnospiraceae_bacterium_1_4_56FAA",1.20044610349876,29,50,200,10
"Streptococcus_constellatus",0.682348861079988,36,50,200,10
"Mitsuokella_multacida",0.69938655542303,35,50,200,10
"Fusobacterium_varium",0.238738266666264,48,50,200,10
"Anaerotruncus_unclassified",1.92056156810528,23,50,200,10
"Pseudomonas_unclassified",0.8703248444857,32,50,200,10
"Lachnospiraceae_bacterium_4_1_37FAA",0.628939919006638,39,50,200,10
"Bacteroides_ovatus",2.6868163527685,11,50,200,10
"Fusobacterium_necrophorum",0.28207758420849,46,50,200,10
"Subdoligranulum_unclassified",2.66798152632887,12,50,200,10
"Haemophilus_sputorum",0.300974339085042,45,50,200,10
"Clostridium_symbiosum",4.01501197910705,1,50,200,9
"Fusobacterium_nucleatum",2.49835393022106,15,50,200,9
"Gemella_morbillorum",2.81278149394117,7,50,200,9
"Parvimonas_micra",2.04177338128444,23,50,200,9
"Parvimonas_unclassified",3.34768988730217,2,50,200,9
"Peptostreptococcus_stomatis",2.65003372115139,11,50,200,9
"Porphyromonas_asaccharolytica",2.28851055419845,20,50,200,9
"Solobacterium_moorei",3.10488774485658,4,50,200,9
"Clostridium_hathewayi",3.03394374239385,5,50,200,9
"Alistipes_indistinctus",2.58602211163663,12,50,200,9
"Granulicatella_adiacens",2.38438687966882,17,50,200,9
"Bacteroides_caccae",2.72174372969311,9,50,200,9
"Anaerotruncus_colihominis",2.38595960931912,16,50,200,9
"Peptostreptococcus_anaerobius",1.05104993082079,33,50,200,9
"Actinomyces_cardiffensis",0.370997704159378,46,50,200,9
"Bacteroides_fragilis",2.6515378376352,10,50,200,9
"Lachnospiraceae_bacterium_3_1_57FAA_CT1",2.55650232540529,14,50,200,9
"Clostridium_citroniae",2.02664411874705,24,50,200,9
"Bacteroides_nordii",1.49215137133252,28,50,200,9
"Porphyromonas_somerae",0.488504562253555,41,50,200,9
"Prevotella_intermedia",0.251450002186488,48,50,200,9
"Campylobacter_ureolyticus",0.216787391198117,50,50,200,9
"Actinomyces_graevenitzii",1.48327785340001,29,50,200,9
"Lachnospiraceae_bacterium_7_1_58FAA",2.34564166610428,18,50,200,9
"Atopobium_rimae",0.79925943577358,35,50,200,9
"Streptococcus_pasteurianus",0.697536339156934,36,50,200,9
"Eikenella_corrodens",0.832515452758095,34,50,200,9
"Anaerococcus_vaginalis",0.397453755702683,44,50,200,9
"Holdemania_sp_AP2",0.405715829950735,42,50,200,9
"Ruminococcus_torques",2.84222121486032,6,50,200,9
"Peptostreptococcus_unclassified",1.09635922163574,32,50,200,9
"Clostridium_bolteae",2.56794116836737,13,50,200,9
"Eubacterium_rectale",2.16720885575994,21,50,200,9
"Roseburia_intestinalis",2.7790116956034,8,50,200,9
"Lactococcus_raffinolactis",0.354139717995013,47,50,200,9
"Dorea_formicigenerans",2.31935322166459,19,50,200,9
"Lactobacillus_crispatus",0.613842642007961,37,50,200,9
"Clostridium_nexile",1.82603742136039,25,50,200,9
"Escherichia_coli",3.22913343352449,3,50,200,9
"Streptococcus_gallolyticus",0.607628455707749,38,50,200,9
"Clostridium_asparagiforme",2.04896262683731,22,50,200,9
"Clostridiales_bacterium_1_7_47FAA",1.49298855478117,27,50,200,9
"Clostridium_innocuum",1.50062302425281,26,50,200,9
"Leptotrichia_unclassified",0.223653980674379,49,50,200,9
"Atopobium_parvulum",1.39549969716899,30,50,200,9
"Collinsella_intestinalis",0.386804276187941,45,50,200,9
"Porphyromonas_uenonis",0.398612679995191,43,50,200,9
"Clostridium_sp_ATCC_BAA_442",0.574892656794238,40,50,200,9
"Morganella_morganii",0.602014598332755,39,50,200,9
"Alistipes_sp_AP11",1.22488036484768,31,50,200,9
"Gemella_morbillorum",4.47274100084163,1,50,200,8
"Parvimonas_micra",2.78075725840834,12,50,200,8
"Parvimonas_unclassified",3.87132375807778,3,50,200,8
"Peptostreptococcus_stomatis",4.04229822407053,2,50,200,8
"Fusobacterium_nucleatum",2.9446888176316,7,50,200,8
"Porphyromonas_asaccharolytica",3.11447175129069,4,50,200,8
"Solobacterium_moorei",2.82536886692213,10,50,200,8
"Peptostreptococcus_unclassified",1.52925244952807,26,50,200,8
"Prevotella_intermedia",0.74283043964759,37,50,200,8
"Bacteroides_nordii",2.47089856413334,17,50,200,8
"Leptotrichia_unclassified",0.777210714194525,35,50,200,8
"Clostridium_hathewayi",3.00555329161258,5,50,200,8
"Clostridium_citroniae",2.24626634168793,20,50,200,8
"Eikenella_corrodens",1.03361518367139,32,50,200,8
"Anaerococcus_vaginalis",0.768492811870403,36,50,200,8
"Streptococcus_salivarius",2.60778772023341,14,50,200,8
"Clostridium_symbiosum",2.56243763188022,15,50,200,8
"Bacteroides_fragilis",2.83711737698478,9,50,200,8
"Anaerotruncus_unclassified",2.96938367395865,6,50,200,8
"Faecalibacterium_prausnitzii",2.48981736721951,16,50,200,8
"Eggerthella_unclassified",1.90764550164078,22,50,200,8
"Granulicatella_adiacens",1.53845636084691,25,50,200,8
"Actinomyces_cardiffensis",0.261693264579799,49,50,200,8
"Anaerotruncus_colihominis",2.26863278499912,18,50,200,8
"Clostridium_methylpentosum",1.04632503859541,31,50,200,8
"Slackia_unclassified",0.457938039391595,43,50,200,8
"Clostridium_scindens",1.35717764591092,27,50,200,8
"Clostridiales_bacterium_1_7_47FAA",1.87221866110989,23,50,200,8
"Porphyromonas_uenonis",0.603478687888225,38,50,200,8
"Bilophila_unclassified",2.21498505782863,21,50,200,8
"Bilophila_wadsworthia",1.80635961667508,24,50,200,8
"Erysipelotrichaceae_bacterium_6_1_45",1.13481091701695,30,50,200,8
"Porphyromonas_somerae",0.349480768872634,46,50,200,8
"Lachnospiraceae_bacterium_8_1_57FAA",0.949054621085236,33,50,200,8
"Eubacterium_infirmum",0.840204711173604,34,50,200,8
"Desulfovibrio_desulfuricans",2.26096436717982,19,50,200,8
"Clostridium_bolteae",2.79568684394474,11,50,200,8
"Megamonas_hypermegale",0.455232501635994,44,50,200,8
"Streptococcus_pasteurianus",0.539383808512699,40,50,200,8
"Anaerococcus_obesiensis",0.279267351065702,48,50,200,8
"Subdoligranulum_sp_4_3_54A2FAA",1.30407867920478,28,50,200,8
"candidate_division_TM7_single_cell_isolate_TM7b",0.511300620706377,41,50,200,8
"Clostridium_sp_ATCC_BAA_442",0.507825354113532,42,50,200,8
"Slackia_exigua",0.198282290434691,50,50,200,8
"Lachnospiraceae_bacterium_3_1_57FAA_CT1",2.87900568646306,8,50,200,8
"Bacteroides_barnesiae",0.322557434470559,47,50,200,8
"Bifidobacterium_bifidum",1.30363096344444,29,50,200,8
"Eubacterium_rectale",2.67624461673801,13,50,200,8
"Lactobacillus_vaginalis",0.416521036329677,45,50,200,8
"Morganella_morganii",0.598978499834988,39,50,200,8
"Fusobacterium_nucleatum",2.20675918678736,16,50,200,7
"Gemella_morbillorum",3.99982056473517,2,50,200,7
"Parvimonas_micra",2.59186676268297,12,50,200,7
"Parvimonas_unclassified",4.21717823163351,1,50,200,7
"Peptostreptococcus_stomatis",3.49764145707105,4,50,200,7
"Porphyromonas_asaccharolytica",2.80048735699059,7,50,200,7
"Prevotella_intermedia",1.04157511321762,28,50,200,7
"Solobacterium_moorei",2.64942549386939,11,50,200,7
"Porphyromonas_uenonis",0.79608822753709,31,50,200,7
"Anaerococcus_vaginalis",0.74239291825582,32,50,200,7
"Peptostreptococcus_anaerobius",1.08242097052725,26,50,200,7
"Peptostreptococcus_unclassified",1.50500284915903,20,50,200,7
"Anaerococcus_obesiensis",0.579845932367389,35,50,200,7
"Anaerotruncus_unclassified",2.24934413518572,15,50,200,7
"Porphyromonas_somerae",0.707833663282874,34,50,200,7
"Clostridium_symbiosum",2.72610448444421,8,50,200,7
"Slackia_unclassified",0.485965484435301,38,50,200,7
"Fusobacterium_varium",0.363893064548969,43,50,200,7
"Actinomyces_cardiffensis",0.292276754856104,45,50,200,7
"Bacteroides_fragilis",1.88758134886687,19,50,200,7
"Campylobacter_ureolyticus",0.549379804537401,36,50,200,7
"Eubacterium_eligens",2.17627770099113,17,50,200,7
"Pseudomonas_aeruginosa",0.446026355907319,40,50,200,7
"Anaerostipes_hadrus",3.64044841594961,3,50,200,7
"Granulicatella_adiacens",1.49008434221488,21,50,200,7
"Atopobium_rimae",0.44124222730018,41,50,200,7
"Bifidobacterium_bifidum",1.23181113564404,22,50,200,7
"Ruminococcaceae_bacterium_D16",2.99251076335876,6,50,200,7
"Bifidobacterium_animalis",0.718751705871431,33,50,200,7
"Parabacteroides_merdae",2.46621241235619,13,50,200,7
"Clostridium_sp_KLE_1755",1.08850868847599,25,50,200,7
"Clostridium_hathewayi",2.65671562951849,10,50,200,7
"Escherichia_unclassified",3.24694736919746,5,50,200,7
"Slackia_piriformis",0.493471801891454,37,50,200,7
"Anaerofustis_stercorihominis",0.46798761487442,39,50,200,7
"Lachnospiraceae_bacterium_3_1_57FAA_CT1",2.33538826276906,14,50,200,7
"Slackia_exigua",0.225135056115709,49,50,200,7
"Butyrivibrio_unclassified",1.15131352318519,23,50,200,7
"Aggregatibacter_unclassified",0.338362237553114,44,50,200,7
"Coriobacteriaceae_bacterium_phI",0.955452282791675,29,50,200,7
"Streptococcus_constellatus",0.89123835326917,30,50,200,7
"Bifidobacterium_catenulatum",1.14493038790723,24,50,200,7
"Eubacterium_sp_3_1_31",1.07259004664604,27,50,200,7
"Ruminococcus_gnavus",1.93123810476117,18,50,200,7
"Campylobacter_showae",0.113111314257931,50,50,200,7
"Olsenella_uli",0.37056910108567,42,50,200,7
"Fusobacterium_necrophorum",0.254641179905327,46,50,200,7
"Bacteroides_caccae",2.71230315499646,9,50,200,7
"Aeromonas_unclassified",0.231292574931608,48,50,200,7
"Fretibacterium_fastidiosum",0.238203599173873,47,50,200,7
"Parvimonas_micra",2.11820639633279,18,50,200,6
"Parvimonas_unclassified",5.17240489879795,1,50,200,6
"Gemella_morbillorum",2.50976979009602,14,50,200,6
"Solobacterium_moorei",3.89224204946847,3,50,200,6
"Peptostreptococcus_stomatis",2.89726814438105,9,50,200,6
"Anaerotruncus_unclassified",4.14602064129074,2,50,200,6
"Fusobacterium_nucleatum",2.62256908397005,12,50,200,6
"Porphyromonas_asaccharolytica",2.03330496555208,19,50,200,6
"Clostridium_symbiosum",3.19729241078193,6,50,200,6
"Bacteroides_salyersiae",1.69726360927728,21,50,200,6
"Porphyromonas_uenonis",1.046826581396,30,50,200,6
"Peptostreptococcus_anaerobius",1.05153100505418,29,50,200,6
"Catenibacterium_mitsuokai",1.11444831296941,28,50,200,6
"Escherichia_coli",3.49864284804845,4,50,200,6
"Ruminococcus_torques",3.05622803191404,7,50,200,6
"Porphyromonas_somerae",0.607181517556998,36,50,200,6
"Eikenella_corrodens",0.280535495891081,43,50,200,6
"Peptostreptococcus_unclassified",1.55693219444271,23,50,200,6
"Clostridium_sp_L2_50",0.535745347119465,38,50,200,6
"Actinomyces_cardiffensis",0.596968934499653,37,50,200,6
"Bilophila_wadsworthia",2.16894080666171,17,50,200,6
"Bilophila_unclassified",2.5186309147265,13,50,200,6
"Lachnospiraceae_bacterium_2_1_58FAA",1.88878462634696,20,50,200,6
"Bacteroides_caccae",2.44741429163026,15,50,200,6
"Anaerococcus_vaginalis",0.489858696057482,41,50,200,6
"Fusobacterium_varium",0.229685317260059,47,50,200,6
"Clostridium_hathewayi",3.48570125289089,5,50,200,6
"candidate_division_TM7_single_cell_isolate_TM7c",0.821841706892733,34,50,200,6
"Campylobacter_ureolyticus",0.160134276823673,49,50,200,6
"Odoribacter_splanchnicus",2.72602340098887,11,50,200,6
"Aeromonas_unclassified",0.485607746009535,42,50,200,6
"Prevotella_intermedia",0.12084863271646,50,50,200,6
"Subdoligranulum_variabile",2.20313913288231,16,50,200,6
"Streptococcus_salivarius",2.77959406487114,10,50,200,6
"Deinococcus_unclassified",0.85874272158969,32,50,200,6
"Eubacterium_limosum",0.901809223277147,31,50,200,6
"Lactobacillus_gasseri",0.801752104326433,35,50,200,6
"Actinomyces_graevenitzii",1.23361222332544,26,50,200,6
"candidate_division_TM7_single_cell_isolate_TM7b",0.509070962337253,39,50,200,6
"Coprococcus_eutactus",1.37938597887554,24,50,200,6
"Granulicatella_adiacens",1.57055858464531,22,50,200,6
"Sutterella_wadsworthensis",1.32307622162392,25,50,200,6
"Ruminococcaceae_bacterium_D16",2.91991177480037,8,50,200,6
"Streptococcus_constellatus",0.826506733001564,33,50,200,6
"Slackia_exigua",0.165667306572765,48,50,200,6
"Alloprevotella_unclassified",0.269127230085924,45,50,200,6
"Actinomyces_turicensis",0.242642394718676,46,50,200,6
"Actinobacillus_unclassified",0.276645231733254,44,50,200,6
"Morganella_morganii",0.499809987707333,40,50,200,6
"Bifidobacterium_catenulatum",1.21128548320569,27,50,200,6
"Gemella_morbillorum",3.17162614746467,7,50,200,5
"Parvimonas_unclassified",4.05159437025512,1,50,200,5
"Peptostreptococcus_stomatis",3.76270368644298,2,50,200,5
"Fusobacterium_nucleatum",2.4484623435522,16,50,200,5
"Parvimonas_micra",3.36547680228302,5,50,200,5
"Clostridium_symbiosum",3.59582935895405,4,50,200,5
"Clostridium_hathewayi",3.30947440626959,6,50,200,5
"Porphyromonas_uenonis",0.87965280977778,34,50,200,5
"Porphyromonas_asaccharolytica",1.67320241925938,23,50,200,5
"Lachnospiraceae_bacterium_8_1_57FAA",0.927923867311386,33,50,200,5
"Lachnospiraceae_bacterium_5_1_57FAA",1.41564782075754,27,50,200,5
"Peptostreptococcus_anaerobius",0.65146218392182,38,50,200,5
"Atopobium_minutum",0.209773708641307,50,50,200,5
"Anaerococcus_vaginalis",0.432986277430461,47,50,200,5
"Ruminococcus_torques",2.9104892078554,9,50,200,5
"Bacteroides_ovatus",2.83580560894301,10,50,200,5
"Streptococcus_intermedius",0.716769609240448,36,50,200,5
"Olsenella_unclassified",1.5611996384045,26,50,200,5
"Gordonibacter_pamelaeae",3.71213336164182,3,50,200,5
"Peptostreptococcus_unclassified",0.851811109497982,35,50,200,5
"Porphyromonas_somerae",0.436808441854432,46,50,200,5
"Oscillibacter_sp_KLE_1745",0.481129838147169,45,50,200,5
"Olsenella_uli",0.670890596931639,37,50,200,5
"Solobacterium_moorei",2.0925053059616,21,50,200,5
"Campylobacter_ureolyticus",0.58128780684874,39,50,200,5
"Faecalibacterium_prausnitzii",2.57829354039503,14,50,200,5
"Eubacterium_ventriosum",2.27392655768047,18,50,200,5
"Eubacterium_rectale",2.78914560289712,11,50,200,5
"Prevotella_intermedia",0.521609082351322,43,50,200,5
"Roseburia_intestinalis",2.77087293024501,12,50,200,5
"Clostridium_methylpentosum",1.05474336813816,31,50,200,5
"Lactococcus_lactis",1.17398367494941,30,50,200,5
"Clostridium_bolteae",2.56075884669692,15,50,200,5
"Fusobacterium_ulcerans",0.320330370894181,49,50,200,5
"Anaerococcus_obesiensis",0.356715482566315,48,50,200,5
"Slackia_unclassified",0.557837329577972,41,50,200,5
"Granulicatella_adiacens",1.64451959086567,24,50,200,5
"Actinomyces_cardiffensis",0.535845039045992,42,50,200,5
"Haemophilus_parainfluenzae",1.59221138476832,25,50,200,5
"Anaerostipes_hadrus",2.64423508570135,13,50,200,5
"Clostridium_sp_KLE_1755",0.514200598815377,44,50,200,5
"Clostridiales_bacterium_1_7_47FAA",2.14817299732957,19,50,200,5
"Gemella_haemolysans",0.570126429415659,40,50,200,5
"Bifidobacterium_longum",2.36507577080752,17,50,200,5
